T,input_acc,W1,W2,W3,Px,Py,Pz,Vx,Vy,Vz,Roll,Pitch,Yaw,R_rate,P_rate,Y_rate,Wb1,Wb2,Wb3
1.8700000000000014,9.717109967073743,-0.0012810247168350017,-0.0002614116308452776,-0.0001304397352839403,0.0,0.0,0.014175159928637023,0.0,0.0,0.033110200075081704,0.0,0.0,0.0,8.880571850040257e-07,1.8089816259985525e-07,2.938749752664999e-11,8.880571850040257e-07,1.8089816259985525e-07,2.938749752664999e-11
1.8800000000000014,9.717835724891573,-0.0012804560763476664,-0.00026130962389380347,-0.00013044875690729923,0.0,0.0,0.01450907717118635,0.0,0.0,0.03367414570328667,0.0,0.0,0.0,8.879587230488601e-07,1.8088031175127974e-07,2.9430536406268505e-11,8.879587230488601e-07,1.8088031175127974e-07,2.9430536406268505e-11
1.8900000000000015,9.718558972651403,-0.0012798914214139263,-0.0002612084016509327,-0.00013045776315056225,0.0,0.0,0.014848660773163361,0.0,0.0,0.034243470443784285,0.0,0.0,0.0,8.876911141899435e-07,1.808280780327525e-07,2.9466756379450305e-11,8.876911141899435e-07,1.808280780327525e-07,2.9466756379450305e-11
1.9000000000000015,9.719279602475975,-0.0012793307613789893,-0.0002611079635720972,-0.00013046675246812452,0.0,0.0,0.015193964478891372,0.0,0.0,0.034818164807177844,0.0,0.0,0.0,8.872541662258531e-07,1.807414204224705e-07,2.949613416045922e-11,8.872541662258531e-07,1.807414204224705e-07,2.949613416045922e-11
1.9100000000000015,9.719997508061827,-0.0012787741050685163,-0.0002610083090426368,-0.00013047572333722309,0.0,0.0,0.01554504193391474,0.0,0.0,0.03539821852700511,0.0,0.0,0.0,8.86647736866236e-07,1.8062030798067665e-07,2.951864947508236e-11,8.86647736866236e-07,1.8062030798067665e-07,2.951864947508236e-11
1.9200000000000015,9.720712584654157,-0.0012782214607910828,-0.00026090943737783467,-0.0001304846742576758,0.0,0.0,0.015901946677226508,0.0,0.0,0.035983620559421906,0.0,0.0,0.0,8.858717334664105e-07,1.8046471979698395e-07,2.95342850495712e-11,8.858717334664105e-07,1.8046471979698395e-07,2.95342850495712e-11
1.9300000000000015,9.72142472902225,-0.0012776728363406349,-0.0002608113478228806,-0.00013049360375148292,0.0,0.0,0.016264732133493467,0.0,0.0,0.03657435908300245,0.0,0.0,0.0,8.849261127480729e-07,1.8027464493492733e-07,2.9543026597927503e-11,8.849261127480729e-07,1.8027464493492733e-07,2.9543026597927503e-11
1.9400000000000015,9.722133839435307,-0.0012771282389988968,-0.0002607140395528415,-0.00013050251036250392,0.0,0.0,0.01663345160527987,0.0,0.0,0.037170421498656715,0.0,0.0,0.0,8.838108805064373e-07,1.8005008237381116e-07,2.9544862807568856e-11,8.838108805064373e-07,1.8005008237381116e-07,2.9544862807568856e-11
1.9500000000000015,9.722839815638794,-0.0012765876755377868,-0.0002606175116726632,-0.00013051139265608986,0.0,0.0,0.01700815826527084,0.0,0.0,0.037771794429664836,0.0,0.0,0.0,8.825260913041276e-07,1.7979104094791437e-07,2.95397853234085e-11,8.825260913041276e-07,1.7979104094791437e-07,2.95397853234085e-11
1.9600000000000015,9.72354255883127,-0.0012760511522217756,-0.00026052176321717587,-0.0001305202492187427,0.0,0.0,0.017388905148496715,0.0,0.0,0.03837846372182862,0.0,0.0,0.0,8.810718481521345e-07,1.7949753928311672e-07,2.9527788730385045e-11,8.810718481521345e-07,1.7949753928311672e-07,2.9527788730385045e-11
1.9700000000000015,9.724241971641653,-0.0012755186748103495,-0.0002604267931511058,-0.0001305290786578054,0.0,0.0,0.017775745144559547,0.0,0.0,0.038990414443739914,0.0,0.0,0.0,8.794483021782011e-07,1.7916960573101766e-07,2.9508870534479105e-11,8.794483021782011e-07,1.7916960573101766e-07,2.9508870534479105e-11
1.9800000000000015,9.724937958106997,-0.0012749902485604024,-0.00026033260036906637,-0.0001305378796011298,0.0,0.0,0.01816873098986282,0.0,0.0,0.039607630887166,0.0,0.0,0.0,8.77655652282924e-07,1.78807278300607e-07,2.948303114225268e-11,8.77655652282924e-07,1.78807278300607e-07,2.948303114225268e-11
1.9900000000000015,9.725630423650726,-0.0012744658782286615,-0.000260239183695611,-0.0001305466506967361,0.0,0.0,0.018567915259845594,0.0,0.0,0.04023009656755218,0.0,0.0,0.0,8.75694144783923e-07,1.7841060458755548e-07,2.9450273838949036e-11,8.75694144783923e-07,1.7841060458755548e-07,2.9450273838949036e-11
2.0000000000000013,9.726319275061341,-0.0012739455680741464,-0.000260146541885278,-0.00013055539061250276,0.0,0.0,0.01897335036122232,0.0,0.0,0.04085779422464119,0.0,0.0,0.0,8.735640730483962e-07,1.7797964170119047e-07,2.94106047651903e-11,8.735640730483962e-07,1.7797964170119047e-07,2.94106047651903e-11
2.010000000000001,9.72700442047161,-0.0012734293218606273,-0.00026005467362260075,-0.00013056409803583027,0.0,0.0,0.019385088524229353,0.0,0.0,0.041490705823209614,0.0,0.0,0.0,8.712657771143828e-07,1.7751445618921961e-07,2.9364032892310847e-11,8.712657771143828e-07,1.7751445618921961e-07,2.9364032892310847e-11
2.020000000000001,9.727685769338224,-0.0012729171428591387,-0.0002599635775222347,-0.0001305727716734112,0.0,0.0,0.019803181794879544,0.0,0.0,0.04212881255392152,0.0,0.0,0.0,8.687996433010692e-07,1.7701512396027085e-07,2.9310569996364825e-11,8.687996433010692e-07,1.7701512396027085e-07,2.9310569996364825e-11
2.0300000000000007,9.728363232421888,-0.0012724090338505332,-0.0002598732521290046,-0.00013058141025082745,0.0,0.0,0.02022768202722577,0.0,0.0,0.042772094834298946,0.0,0.0,0.0,8.661661038084573e-07,1.764817302043106e-07,2.9250230630846114e-11,8.661661038084573e-07,1.764817302043106e-07,2.9250230630846114e-11
2.0400000000000005,9.729036721767963,-0.0012719049971280552,-0.0002597836959180193,-0.0001305900125123558,0.0,0.0,0.020658640875634928,0.0,0.0,0.043420532309809245,0.0,0.0,0.0,8.633656363067121e-07,1.7591436931100568e-07,2.918303209815957e-11,8.633656363067121e-07,1.7591436931100568e-07,2.918303209815957e-11
2.0500000000000003,9.72970615068748,-0.0012714050344999307,-0.00025969490729478643,-0.00013059857722055616,0.0,0.0,0.021096109787073283,0.0,0.0,0.04407410385506985,0.0,0.0,0.0,8.603987635155414e-07,1.7531314478609641e-07,2.9108994419883216e-11,8.603987635155414e-07,1.7531314478609641e-07,2.9108994419883216e-11
2.06,9.730371433738679,-0.0012709091472921246,-0.0002596068845953437,-0.00013060710315614403,0.0,0.0,0.02154013999340445,0.0,0.0,0.044732787575169686,0.0,0.0,0.0,8.572660527738821e-07,1.746781691658387e-07,2.902814030585929e-11,8.572660527738821e-07,1.746781691658387e-07,2.902814030585929e-11
2.07,9.731032486708992,-0.0012704173363509554,-0.0002595196260864139,-0.0001306155891175209,0.0,0.0,0.021990782503701282,0.0,0.0,0.04539656080710777,0.0,0.0,0.0,8.539681156002604e-07,1.740095639295854e-07,2.89404951221546e-11,8.539681156002604e-07,1.740095639295854e-07,2.89404951221546e-11
2.0799999999999996,9.731689226597485,-0.0012699296020459222,-0.0002594331299655726,-0.0001306240339207224,0.0,0.0,0.022448088096572585,0.0,0.0,0.046065400121348826,0.0,0.0,0.0,8.505056072441383e-07,1.7330745941057188e-07,2.884608685792998e-11,8.505056072441383e-07,1.7330745941057188e-07,2.884608685792998e-11
2.0899999999999994,9.732341571597756,-0.0012694459442725203,-0.00025934739436143657,-0.00013063243639891312,0.0,0.0,0.022912107312506053,0.0,0.0,0.04673928132349571,0.0,0.0,0.0,8.468792262285197e-07,1.7257199470495751e-07,2.8744946091256163e-11,8.468792262285197e-07,1.7257199470495751e-07,2.8744946091256163e-11
2.099999999999999,9.732989441081296,-0.0012689663624550996,-0.00025926241733387754,-0.00013064079540234805,0.0,0.0,0.023382890446228512,0.0,0.0,0.04741817945607925,0.0,0.0,0.0,8.430897138842182e-07,1.7180331757920608e-07,2.8637105953919165e-11,8.430897138842182e-07,1.7180331757920608e-07,2.8637105953919165e-11
2.109999999999999,9.733632755581302,-0.0012684908555498059,-0.00025917819687424026,-0.00013064910979793004,0.0,0.0,0.02386048753908463,0.0,0.0,0.04810206880046472,0.0,0.0,0.0,8.391378538760264e-07,1.7100158437585047e-07,2.852260209525174e-11,8.391378538760264e-07,1.7100158437585047e-07,2.852260209525174e-11
2.1199999999999988,9.734271436776941,-0.0012680194220475833,-0.0002590947309056129,-0.00013065737846910418,0.0,0.0,0.02434494837143531,0.0,0.0,0.04879092287887528,0.0,0.0,0.0,8.350244717211214e-07,1.7016695991770914e-07,2.8401472645031267e-11,8.350244717211214e-07,1.7016695991770914e-07,2.8401472645031267e-11
2.1299999999999986,9.73490540747805,-0.0012675520599772067,-0.0002590120172830747,-0.0001306656003155045,0.0,0.0,0.024836322455076807,0.0,0.0,0.04948471445653303,0.0,0.0,0.0,8.307504343000849e-07,1.692996174106303e-07,2.827375817548608e-11,8.307504343000849e-07,1.692996174106303e-07,2.827375817548608e-11
2.1399999999999983,9.735534591610302,-0.0012670887669083942,-0.0002589300537939784,-0.00013067377425278194,0.0,0.0,0.025334659025681962,0.0,0.0,0.050183415543916296,0.0,0.0,0.0,8.263166493607286e-07,1.6839973834480078e-07,2.8139501662445276e-11,8.263166493607286e-07,1.6839973834480078e-07,2.8139501662445276e-11
2.149999999999998,9.736158914200804,-0.001266629539954987,-0.0002588488381582732,-0.00013068189921234383,0.0,0.0,0.02584000703526455,0.0,0.0,0.050886997399134506,0.0,0.0,0.0,8.217240650151509e-07,1.6746751239470508e-07,2.7998748445675584e-11,8.217240650151509e-07,1.6746751239470508e-07,2.7998748445675584e-11
2.159999999999998,9.736778301364124,-0.0012661743757781808,-0.0002587683680288252,-0.00013068997414111586,0.0,0.0,0.026352415144667886,0.0,0.0,0.051595430530419636,0.0,0.0,0.0,8.169736692302743e-07,1.6650313731778356e-07,2.7851546188442358e-11,8.169736692302743e-07,1.6650313731778356e-07,2.7851546188442358e-11
2.1699999999999977,9.737392680288783,-0.0012657232705898082,-0.0002586886409917679,-0.0001306979980013481,0.0,0.0,0.026871931716079087,0.0,0.0,0.05230868469873505,0.0,0.0,0.0,8.120664893121642e-07,1.6550681885185008e-07,2.7697944836333768e-11,8.120664893121642e-07,1.6550681885185008e-07,2.7697944836333768e-11
2.1799999999999975,9.738001979224157,-0.001265276220155702,-0.0002586096545668779,-0.00013070596977036823,0.0,0.0,0.02739860480556982,0.0,0.0,0.05302672892050135,0.0,0.0,0.0,8.070035913844715e-07,1.644787706113376e-07,2.753799657538838e-11,8.070035913844715e-07,1.644787706113376e-07,2.753799657538838e-11
2.1899999999999973,9.7386061274678,-0.0012648332197991103,-0.00025853140620797426,-0.0001307138884403786,0.0,0.0,0.027932482155665073,0.0,0.0,0.053749531470438705,0.0,0.0,0.0,8.017860798612832e-07,1.634192139824266e-07,2.737175578956404e-11,8.017860798612832e-07,1.634192139824266e-07,2.737175578956404e-11
2.199999999999997,9.739205055353242,-0.0012643942644041382,-0.00025845389330329176,-0.00013072175301828522,0.0,0.0,0.02847361118794082,0.0,0.0,0.054477059884526835,0.0,0.0,0.0,7.964150969146492e-07,1.6232837801711188e-07,2.719927901758573e-11,7.964150969146492e-07,1.6232837801711188e-07,2.719927901758573e-11
2.209999999999997,9.739798694238146,-0.0012639593484193657,-0.00025837711317594004,-0.0001307295625254283,0.0,0.0,0.029022038995651867,0.0,0.0,0.0552092809630817,0.0,0.0,0.0,7.908918219371507e-07,1.6120649932627855e-07,2.702062490921269e-11,7.908918219371507e-07,1.6120649932627855e-07,2.702062490921269e-11
2.2199999999999966,9.74038697649295,-0.0012635284658613715,-0.00025830106308433735,-0.0001307373159974513,0.0,0.0,0.029577812336391153,0.0,0.0,0.055946160773949205,0.0,0.0,0.0,7.852174709997446e-07,1.6005382197183467e-07,2.683585418096079e-11,7.852174709997446e-07,1.6005382197183467e-07,2.683585418096079e-11
2.2299999999999964,9.740969835489853,-0.0012631016103184347,-0.00025822574022268214,-0.0001307450124840493,0.0,0.0,0.030140977624781462,0.0,0.0,0.05668766465581605,0.0,0.0,0.0,7.79393296305208e-07,1.5887059735796458e-07,2.6645029571318662e-11,7.79393296305208e-07,1.5887059735796458e-07,2.6645029571318662e-11
2.239999999999996,9.74154720559231,-0.0012626787749542606,-0.00025815114172146673,-0.00013075265104886042,0.0,0.0,0.030711580925200863,0.0,0.0,0.057433757221637294,0.0,0.0,0.0,7.734205856374697e-07,1.5765708412156033e-07,2.644821579549505e-11,7.734205856374697e-07,1.5765708412156033e-07,2.644821579549505e-11
2.249999999999996,9.74211902214483,-0.0012622599525117513,-0.0002580772646479727,-0.00013076023076919656,0.0,0.0,0.03128966794454309,0.0,0.0,0.05818440236218134,0.0,0.0,0.0,7.673006618070979e-07,1.5641354802188417e-07,2.6245479499733332e-11,7.673006618070979e-07,1.5641354802188417e-07,2.6245479499733332e-11
2.259999999999996,9.742685221463267,-0.0012618451353168286,-0.0002580041060068047,-0.00013076775073597027,0.0,0.0,0.03187528402501377,0.0,0.0,0.058939563249691726,0.0,0.0,0.0,7.610348820932752e-07,1.5514026182952847e-07,2.6036889215231754e-11,7.610348820932752e-07,1.5514026182952847e-07,2.6036889215231754e-11
2.2699999999999956,9.743245740825461,-0.0012614343152823721,-0.0002579316627404339,-0.00013077521005343495,0.0,0.0,0.03246847413696411,0.0,0.0,0.05969920234166577,0.0,0.0,0.0,7.546246376824767e-07,1.5383750521471505e-07,2.5822515311702766e-11,7.546246376824767e-07,1.5383750521471505e-07,2.5822515311702766e-11
2.2799999999999954,9.74380051846231,-0.0012610274839121632,-0.0002578599317297623,-0.0001307826078390625,0.0,0.0,0.03306928287176266,0.0,0.0,0.06046328138475056,0.0,0.0,0.0,7.48071353104199e-07,1.5250556463500362e-07,2.5602429950609977e-11,7.48071353104199e-07,1.5250556463500362e-07,2.5602429950609977e-11
2.289999999999995,9.744349493549205,-0.0012606246323049362,-0.000257788909794727,-0.00013078994322340368,0.0,0.0,0.03367775443470691,0.0,0.0,0.06123176141875554,0.0,0.0,0.0,7.413764856639752e-07,1.5114473322245598e-07,2.537670703811651e-11,7.413764856639752e-07,1.5114473322245598e-07,2.537670703811651e-11
2.299999999999995,9.744892606197892,-0.0012602257511584239,-0.0002577185936949072,-0.0001307972153499039,0.0,0.0,0.03429393263797541,0.0,0.0,0.06200460278078283,0.0,0.0,0.0,7.345415248739572e-07,1.4975531067031108e-07,2.5145422177779682e-11,7.345415248739572e-07,1.4975531067031108e-07,2.5145422177779682e-11
2.3099999999999947,9.74542979744869,-0.001259830830773514,-0.00025764898013014525,-0.00013080442337474598,0.0,0.0,0.03491786089362187,0.0,0.0,0.06278176510947345,0.0,0.0,0.0,7.275679918813473e-07,1.483376031192282e-07,2.49086526230272e-11,7.275679918813473e-07,1.483376031192282e-07,2.49086526230272e-11
2.3199999999999945,9.745961009263105,-0.0012594398610584294,-0.0002575800657411792,-0.00013081156646675454,0.0,0.0,0.035549582206612175,0.0,0.0,0.06356320734937179,0.0,0.0,0.0,7.204574388949377e-07,1.4689192304314797e-07,2.466647722944809e-11,7.204574388949377e-07,1.4689192304314797e-07,2.466647722944809e-11
2.3299999999999943,9.746486184516826,-0.0012590528315330016,-0.0002575118471103068,-0.00013081864380718575,0.0,0.0,0.036189139167905844,0.0,0.0,0.06434888775540593,0.0,0.0,0.0,7.132114486100396e-07,1.4541858913482774e-07,2.4418976406932554e-11,7.132114486100396e-07,1.4541858913482774e-07,2.4418976406932554e-11
2.339999999999994,9.747005266993101,-0.0012586697313329701,-0.0002574443207621097,-0.00013082565458971213,0.0,0.0,0.0368365739475827,0.0,0.0,0.06513876389748618,0.0,0.0,0.0,7.05831633632026e-07,1.4391792619109667e-07,2.416623207169248e-11,7.05831633632026e-07,1.4391792619109667e-07,2.416623207169248e-11
2.349999999999994,9.74751820137646,-0.0012582905492143442,-0.0002573774831641376,-0.00013083259802016314,0.0,0.0,0.037491928288016105,0.0,0.0,0.06593279266521929,0.0,0.0,0.0,6.983196358987925e-07,1.4239026499788925e-07,2.3908327598196425e-11,6.983196358987925e-07,1.4239026499788925e-07,2.3908327598196425e-11
2.3599999999999937,9.748024933246834,-0.0012579152735578236,-0.0002573113307276023,-0.00013083947331648808,0.0,0.0,0.03815524349709418,0.0,0.0,0.06673093027274088,0.0,0.0,0.0,6.906771261023886e-07,1.408359422151082e-07,2.3645347771050885e-11,6.906771261023886e-07,1.408359422151082e-07,2.3645347771050885e-11
2.3699999999999934,9.748525409074016,-0.0012575438923732843,-0.0002572458598081298,-0.00013084627970859456,0.0,0.0,0.038826560441489515,0.0,0.0,0.06753313226366414,0.0,0.0,0.0,6.829058031099988e-07,1.39255300261352e-07,2.3377378736856612e-11,6.829058031099988e-07,1.39255300261352e-07,2.3377378736856612e-11
2.3799999999999932,9.749019576212504,-0.001257176393304296,-0.0002571810667065302,-0.0001308530164382538,0.0,0.0,0.03950591953997931,0.0,0.0,0.06833935351614587,0.0,0.0,0.0,6.750073933846441e-07,1.3764868719858062e-07,2.3104507956075063e-11,6.750073933846441e-07,1.3764868719858062e-07,2.3104507956075063e-11
2.389999999999993,9.74950738289666,-0.001256812763632688,-0.00025711694766955963,-0.00013085968275901918,0.0,0.0,0.04019336075681663,0.0,0.0,0.06914954824806929,0.0,0.0,0.0,6.669836504057465e-07,1.3601645661674717e-07,2.2826824154931396e-11,6.669836504057465e-07,1.3601645661674717e-07,2.2826824154931396e-11
2.399999999999993,9.749988778236267,-0.0012564529902832095,-0.0002570534988907317,-0.00013086627793606055,0.0,0.0,0.04088892359515404,0.0,0.0,0.06996367002234416,0.0,0.0,0.0,6.588363540898476e-07,1.3435896751845415e-07,2.2544417277385533e-11,6.588363540898476e-07,1.3435896751845415e-07,2.2544417277385533e-11
2.4099999999999926,9.750463712212394,-0.0012560970598281998,-0.0002569907165110988,-0.00013087280124612758,0.0,0.0,0.04159264709052072,0.0,0.0,0.07078167175232386,0.0,0.0,0.0,6.505673102117147e-07,1.3267658420367902e-07,2.2257378437199864e-11,6.505673102117147e-07,1.3267658420367902e-07,2.2257378437199864e-11
2.4199999999999924,9.75093213567363,-0.001255744958492339,-0.0002569285966200678,-0.00013087925197741946,0.0,0.0,0.04230456980435485,0.0,0.0,0.07160350570733903,0.0,0.0,0.0,6.421783498260636e-07,1.3096967615461576e-07,2.1965799870131983e-11,6.421783498260636e-07,1.3096967615461576e-07,2.1965799870131983e-11
2.429999999999992,9.751394000332631,-0.0012553966721573964,-0.0002568671352562725,-0.00013088562942949943,0.0,0.0,0.0430247298175911,0.0,0.0,0.07242912351834879,0.0,0.0,0.0,6.336713286901256e-07,1.2923861792067627e-07,2.1669774886279856e-11,6.336713286901256e-07,1.2923861792067627e-07,2.1669774886279856e-11
2.439999999999992,9.751849258763027,-0.0012550521863671192,-0.00025680632840843927,-0.00013089193291321413,0.0,0.0,0.04375316472430592,0.0,0.0,0.07325847618370881,0.0,0.0,0.0,6.250481266873009e-07,1.2748378900370048e-07,2.1369397822607396e-11,6.250481266873009e-07,1.2748378900370048e-07,2.1369397822607396e-11
2.4499999999999917,9.752297864396644,-0.0012547114863320865,-0.00025674617201622827,-0.00013089816175064327,0.0,0.0,0.04448991162542083,0.0,0.0,0.07409151407505624,0.0,0.0,0.0,6.163106472521266e-07,1.2570557374341976e-07,2.1064763995676727e-11,6.163106472521266e-07,1.2570557374341976e-07,2.1064763995676727e-11
2.4599999999999915,9.752739771521046,-0.0012543745569346483,-0.00025668666197116484,-0.00013090431527494357,0.0,0.0,0.04523500712246502,0.0,0.0,0.07492818694331188,0.0,0.0,0.0,6.074608167967424e-07,1.239043612032097e-07,2.075596965461205e-11,6.074608167967424e-07,1.239043612032097e-07,2.075596965461205e-11
2.4699999999999913,9.753174935277409,-0.0012540413827339105,-0.0002566277941174996,-0.00013091039283037888,0.0,0.0,0.045988487311398735,0.0,0.0,0.07576844392479892,0.0,0.0,0.0,5.985005841391279e-07,1.220805450561864e-07,2.0443111934322052e-11,5.985005841391279e-07,1.220805450561864e-07,2.0443111934322052e-11
2.479999999999991,9.75360331165872,-0.001253711947970777,-0.0002565695642531654,-0.00013091639377219526,0.0,0.0,0.046750387776498495,0.0,0.0,0.07661223354747942,0.0,0.0,0.0,5.894319199332801e-07,1.2023452347168026e-07,2.0126288809004174e-11,5.894319199332801e-07,1.2023452347168026e-07,2.0126288809004174e-11
2.489999999999991,9.754024857508268,-0.0012533862365729732,-0.0002565119681307189,-0.00013092231746654893,0.0,0.0,0.04752074358430497,0.0,0.0,0.07745950373730714,0.0,0.0,0.0,5.802568161015702e-07,1.1836669900213292e-07,1.9805599045955434e-11,5.802568161015702e-07,1.1836669900213292e-07,1.9805599045955434e-11
2.4999999999999907,9.754439530518447,-0.0012530642321602408,-0.00025645500145828065,-0.00013092816329049264,0.0,0.0,0.048299589277635266,0.0,0.0,0.07831020182469764,0.0,0.0,0.0,5.709772852694667e-07,1.1647747847045624e-07,1.9481142159712744e-11,5.709772852694667e-07,1.1647747847045624e-07,1.9481142159712744e-11
2.5099999999999905,9.754847289229879,-0.0012527459180494585,-0.00025639865990050557,-0.0001309339306318639,0.0,0.0,0.049086958869660344,0.0,0.0,0.07916427455111547,0.0,0.0,0.0,5.615953602028273e-07,1.145672728578911e-07,1.9153018366545098e-11,5.615953602028273e-07,1.145672728578911e-07,1.9153018366545098e-11
2.5199999999999902,9.755248093030831,-0.0012524312772598278,-0.000256342939079587,-0.0001309396188893247,0.0,0.0,0.04988288583804895,0.0,0.0,0.0800216680757781,0.0,0.0,0.0,5.521130932479982e-07,1.1263649719241543e-07,1.8821328539321204e-11,5.521130932479982e-07,1.1263649719241543e-07,1.8821328539321204e-11
2.52999999999999,9.755641902156928,-0.0012521202925181525,-0.0002562878345762396,-0.00013094522747219658,0.0,0.0,0.05068740311917916,0.0,0.0,0.08088232798247746,0.0,0.0,0.0,5.425325557748462e-07,1.1068557043772335e-07,1.8486174162771335e-11,5.425325557748462e-07,1.1068557043772335e-07,1.8486174162771335e-11
2.53999999999999,9.756028677691132,-0.0012518129462641438,-0.00025623334193071846,-0.00013095075580050954,0.0,0.0,0.05150054310241865,0.0,0.0,0.0817461992865176,0.0,0.0,0.0,5.328558376229726e-07,1.0871491538282765e-07,1.8147657289166262e-11,5.328558376229726e-07,1.0871491538282765e-07,1.8147657289166262e-11
2.5499999999999896,9.756408381564063,-0.0012515092206557277,-0.00025617945664382897,-0.0001309562033049525,0.0,0.0,0.05232233762447509,0.0,0.0,0.0826132264417701,0.0,0.0,0.0,5.230850465512934e-07,1.0672495853231909e-07,1.780588049443292e-11,5.230850465512934e-07,1.0672495853231909e-07,1.780588049443292e-11
2.5599999999999894,9.756780976554543,-0.0012512090975744336,-0.0002561261741779894,-0.00013096156942681597,0.0,0.0,0.053152817963817545,0.0,0.0,0.0834833533478462,0.0,0.0,0.0,5.132223076911053e-07,1.0471612999730778e-07,1.7460946834724174e-11,5.132223076911053e-07,1.0471612999730778e-07,1.7460946834724174e-11
2.569999999999989,9.757146426290475,-0.0012509125586307873,-0.0002560734899582926,-0.0001309668536179605,0.0,0.0,0.053992014835170146,0.0,0.0,0.08435652335738597,0.0,0.0,0.0,5.03269763002929e-07,1.0268886338710341e-07,1.711295980346499e-11,5.03269763002929e-07,1.0268886338710341e-07,1.711295980346499e-11
2.579999999999989,9.757504695249956,-0.0012506195851698,-0.0002560213993735451,-0.00013097205534079467,0.0,0.0,0.05483995838407947,0.0,0.0,0.08523267928346456,0.0,0.0,0.0,4.932295707371935e-07,1.0064359570164699e-07,1.676202328888946e-11,4.932295707371935e-07,1.0064359570164699e-07,1.676202328888946e-11
2.5899999999999888,9.757855748762662,-0.001250330158276428,-0.00025596989777738725,-0.00013097717406829746,0.0,0.0,0.05569667818155624,0.0,0.0,0.08611176340711507,0.0,0.0,0.0,4.831039048989916e-07,9.85807672247388e-08,1.6408241532087636e-11,4.831039048989916e-07,9.85807672247388e-08,1.6408241532087636e-11
2.5999999999999885,9.75819955301155,-0.0012500442587810685,-0.0002559189804893434,-0.0001309822092839383,0.0,0.0,0.05656220321879317,0.0,0.0,0.0869937174849694,0.0,0.0,0.0,4.7289495471709906e-07,9.650082141810175e-08,1.605171908558009e-11,4.7289495471709906e-07,9.650082141810175e-08,1.605171908558009e-11
2.6099999999999883,9.75853607503475,-0.0012497618672651922,-0.0002558686427959682,-0.0001309871604816998,0.0,0.0,0.057436561901959435,0.0,0.0,0.08787848275701482,0.0,0.0,0.0,4.6260492411734296e-07,9.440420481629513e-08,1.5692560772433248e-11,4.6260492411734296e-07,9.440420481629513e-08,1.5692560772433248e-11
2.619999999999988,9.758865282727776,-0.0012494829640668896,-0.0002558188799519436,-0.00013099202716605139,0.0,0.0,0.058319782047073734,0.0,0.0,0.08876599995446868,0.0,0.0,0.0,4.522360312005474e-07,9.229136692252484e-08,1.5330871645933268e-11,4.522360312005474e-07,9.229136692252484e-08,1.5330871645933268e-11
2.629999999999988,9.759187144845953,-0.0012492075292864962,-0.0002557696871812134,-0.00013099680885195382,0.0,0.0,0.05921189087495633,0.0,0.0,0.08965620930776935,0.0,0.0,0.0,4.4179050772520534e-07,9.016276010537884e-08,1.4966756949832966e-11,4.4179050772520534e-07,9.016276010537884e-08,1.4966756949832966e-11
2.6399999999999877,9.759501631007115,-0.0012489355427922914,-0.00025572105967813194,-0.00013100150506482026,0.0,0.0,0.06011291500626163,0.0,0.0,0.0905490505546849,0.0,0.0,0.0,4.3127059859498513e-07,8.801883949650909e-08,1.4600322079184305e-11,4.3127059859498513e-07,8.801883949650909e-08,1.4600322079184305e-11
2.6499999999999875,9.759808711694548,-0.001248666984226169,-0.00025567299260863686,-0.00013100611534060542,0.0,0.0,0.06102288045659267,0.0,0.0,0.0914444629485375,0.0,0.0,0.0,4.206785613512736e-07,8.586006288929976e-08,1.4231672541771666e-11,4.206785613512736e-07,8.586006288929976e-08,1.4231672541771666e-11
2.6599999999999873,9.760108358260158,-0.0012484018330093524,-0.00025562548111138694,-0.00013101063922571282,0.0,0.0,0.06194181263169818,0.0,0.0,0.09234238526654692,0.0,0.0,0.0,4.100166656708728e-07,8.368689063854408e-08,1.3860913920157694e-11,4.100166656708728e-07,8.368689063854408e-08,1.3860913920157694e-11
2.669999999999987,9.760400542927908,-0.0012481400683481824,-0.000255578520298944,-0.00013101507627704477,0.0,0.0,0.06286973632275371,0.0,0.0,0.09324275581828881,0.0,0.0,0.0,3.9928719286898397e-07,8.149978556115678e-08,1.3488151834353707e-11,3.9928719286898397e-07,8.149978556115678e-08,1.3488151834353707e-11
2.679999999999987,9.760685238797457,-0.0012478816692398733,-0.0002555321052589632,-0.00013101942606200275,0.0,0.0,0.06380667570172806,0.0,0.0,0.09414551245427155,0.0,0.0,0.0,3.884924354076497e-07,7.929921283795491e-08,1.3113491905127234e-11,3.884924354076497e-07,7.929921283795491e-08,1.3113491905127234e-11
2.6899999999999866,9.760962419848058,-0.0012476266144783447,-0.00025548623105539495,-0.0001310236881585108,0.0,0.0,0.06475265431683608,0.0,0.0,0.09505059257462956,0.0,0.0,0.0,3.77634696409755e-07,7.70856399165269e-08,1.2737039717956395e-11,3.77634696409755e-07,7.70856399165269e-08,1.2737039717956395e-11
2.6999999999999864,9.761232060942657,-0.0012473748826600487,-0.0002554408927297136,-0.00013102786215504316,0.0,0.0,0.06570769508807851,0.0,0.0,0.09595793313793333,0.0,0.0,0.0,3.6671628917871334e-07,7.485953641521458e-08,1.2358900787641461e-11,3.6671628917871334e-07,7.485953641521458e-08,1.2358900787641461e-11
