T,Px,Py,Pz,Vx,Vy,Vz,Roll,Pitch,Yaw,R_rate,P_rate,Y_rate,Wb1,Wb2,Wb3
13.363999999998033,-1.8650524999684457,-3.538584345802916,1.0,4.446716233952913,-2.343694092984059,0.0,-0.49981947512129365,0.29194098340464186,0.0,-0.36409170178970907,-0.6609382168229444,-0.007478687360641889,-0.3619392486593861,-0.5766524201760658,-0.3230520244052642
13.364999999998032,-1.8606043123185918,-3.540925245325219,1.0,4.449657895049738,-2.338104335527031,0.0,-0.500180754262383,0.29128346226214225,0.0,-0.3632936486789521,-0.6616389903519388,-0.007479229825870293,-0.36114574955293494,-0.5771496692748416,-0.3235981121978411
13.365999999998031,-1.8561531865205627,-3.5432605532432357,1.0,4.452592529529382,-2.332510885884114,0.0,-0.5005412415258415,0.2906252472129522,0.0,-0.3624945813444791,-0.6623388021628217,-0.007479746876692672,-0.36035125008983326,-0.5776460242839908,-0.32414365985447413
13.366999999998031,-1.851699129603294,-3.545590265869197,1.0,4.455520132757661,-2.326913752888129,0.0,-0.5009009359207169,0.28996633920017895,0.0,-0.3616945008325688,-0.6630376472635029,-0.007480238498195402,-0.359555751267909,-0.5781414827619337,-0.3246886621316542
13.36799999999803,-1.847242148600337,-3.5479143795241748,1.0,4.4584407001114945,-2.3213129453776973,0.0,-0.5012598364570477,0.28930673917179406,0.0,-0.36089340819841337,-0.663735520655762,-0.007480704675570271,-0.3587592540936636,-0.5786360422662209,-0.32523311378050046
13.36899999999803,-1.842782250549898,-3.5502328905380636,1.0,4.461354226978894,-2.31570847219729,0.0,-0.5016179421458664,0.288646448080647,0.0,-0.3600913045061433,-0.6644324173353193,-0.007481145394113209,-0.3579617595822976,-0.5791297003535625,-0.32577700954682803
13.36999999999803,-1.8383194424947524,-3.5525457952496238,1.0,4.464260708759011,-2.3101003421971193,0.0,-0.5019752519992149,0.28798546688446014,0.0,-0.3592881908288339,-0.6651283322919193,-0.0074815606392273915,-0.3571632687577163,-0.5796224545798655,-0.3263203441712327
13.370999999998029,-1.8338537314822831,-3.554853090006464,1.0,4.467160140862113,-2.304488564233188,0.0,-0.5023317650301492,0.2873237965458421,0.0,-0.35848406824852885,-0.6658232605094005,-0.007481950396422299,-0.3563637826525541,-0.5801143025002632,-0.32686311238915944
13.371999999998028,-1.829385124564445,-3.5571547711650573,1.0,4.47005251870961,-2.2988731471672437,0.0,-0.5026874802527492,0.28666143803229016,0.0,-0.3576789378562538,-0.6665171969657744,-0.0074823146513159355,-0.3555633023081877,-0.5806052416691486,-0.3274053089309817
13.372999999998028,-1.8249136287978032,-3.5594508350907215,1.0,4.472937837734026,-2.293254099866828,0.0,-0.5030423966821239,0.28599839231620333,0.0,-0.35687280075203864,-0.6672101366332961,-0.007482653389632721,-0.3547618287747593,-0.5810952696402045,-0.3279469285220706
13.373999999998027,-1.8204392512434475,-3.561741278157665,1.0,4.475816093379056,-2.2876314312051673,0.0,-0.5033965133344257,0.28533466037487704,0.0,-0.35606565804492524,-0.6679020744785513,-0.0074829665972075965,-0.3539593631111836,-0.581584383966442,-0.3284879658828823
13.374999999998026,-1.8159619989670308,-3.5640260967489654,1.0,4.478687281099542,-2.2820051500612237,0.0,-0.5037498292268549,0.2846702431905163,0.0,-0.35525751085298907,-0.6685930054625278,-0.007483254259984973,-0.3531559063851698,-0.5820725822002286,-0.3290284157290282
13.375999999998026,-1.8114818790387455,-3.566305287256583,1.0,4.481551396361487,-2.276375265319663,0.0,-0.5041023433776691,0.2840051417502396,0.0,-0.3544483603033541,-0.6692829245406934,-0.007483516364019449,-0.35235145967323706,-0.5825598618933238,-0.32956827277135325
13.376999999998025,-1.8069988985332996,-3.56857884608137,1.0,4.484408434642069,-2.270741785870825,0.0,-0.5044540548061935,0.28333935704608226,0.0,-0.35363820753220754,-0.6699718266630791,-0.007483752895477869,-0.35154602406072877,-0.5830462205969124,-0.33010753171601775
13.377999999998025,-1.802513064529957,-3.570846769633055,1.0,4.48725839142962,-2.265104720610775,0.0,-0.5048049625328254,0.2826728900750099,0.0,-0.35282705368482126,-0.6706597067743483,-0.007483963840637042,-0.3507396006418347,-0.5835316558616344,-0.33064618726456735
13.378999999998024,-1.798024384112449,-3.573109054330283,1.0,4.490101262223676,-2.259464078441193,0.0,-0.5051550655790475,0.2820057418389122,0.0,-0.3520148999155581,-0.6713465598138892,-0.007484149185888411,-0.34993219051959706,-0.5840161652376247,-0.3311842341140232
13.379999999998024,-1.7935328643690147,-3.5753656966005978,1.0,4.492937042534956,-2.253819868269422,0.0,-0.505504362967435,0.2813379133446157,0.0,-0.3512017473878942,-0.6720323807158866,-0.007484308917735993,-0.3491237948059331,-0.5844997462745427,-0.33172166695695454
13.380999999998023,-1.7890385123923642,-3.5776166928804596,1.0,4.495765727885385,-2.2481720990084253,0.0,-0.5058528537216638,0.2806694056038859,0.0,-0.3503875972744302,-0.6727171644094045,-0.007484443022798881,-0.34831441462164636,-0.5849823965216077,-0.3322584804815617
13.381999999998023,-1.7845413352797181,-3.579862039615225,1.0,4.498587313808065,-2.242520779576833,0.0,-0.506200536866517,0.280000219633439,0.0,-0.34957245075691334,-0.6734009058184639,-0.007484551487809077,-0.34750405109644994,-0.5854641135276298,-0.33279466937175
13.382999999998022,-1.7800413401327202,-3.5821017332591922,1.0,4.501401795847337,-2.236865918898834,0.0,-0.5065474114278986,0.27933035645493665,0.0,-0.3487563090262432,-0.6740835998621302,-0.007484634299616488,-0.3466927053689707,-0.5859448948410498,-0.3333302283072213
13.383999999998021,-1.775538534057477,-3.5843357702755787,1.0,4.504209169558748,-2.231207525904224,0.0,-0.5068934764328384,0.2786598170949978,0.0,-0.3479391732824926,-0.6747652414545914,-0.007484691445186598,-0.3458803785867715,-0.586424738009969,-0.3338651519635477
13.384999999998021,-1.771032924164534,-3.586564147136535,1.0,4.507009430509072,-2.2255456095283797,0.0,-0.5072387309095024,0.2779886025852023,0.0,-0.34712104473492,-0.6754458255052398,-0.007484722911601682,-0.3450670719063641,-0.5869036405821848,-0.33439943501225544
13.38599999999802,-1.7665245175688513,-3.588786860323156,1.0,4.509802574276322,-2.2198801787122227,0.0,-0.5075831738872016,0.2773167139620934,0.0,-0.34630192460198383,-0.6761253469187585,-0.007484728686062758,-0.34425278649322255,-0.5873816001052267,-0.33493307212090934
13.38699999999802,-1.762013321389844,-3.5910039063254624,1.0,4.512588596449729,-2.214211242402274,0.0,-0.5079268043963973,0.27664415226719047,0.0,-0.34548181411136203,-0.6768038005951953,-0.007484708755888636,-0.34343752352180407,-0.5878586141263861,-0.3354660579531877
13.38799999999802,-1.7574993427512937,-3.5932152816424416,1.0,4.51536749262979,-2.2085388095505416,0.0,-0.5082696214687155,0.2759709185469823,0.0,-0.3446607144999579,-0.6774811814300599,-0.0074846631085182525,-0.3426212841755544,-0.5883346801927588,-0.33599838716897706
13.388999999998019,-1.7529825887813892,-3.5954209827820303,1.0,4.518139258428248,-2.202862889114572,0.0,-0.5086116241369525,0.27529701385293903,0.0,-0.34383862701391904,-0.6781574843143978,-0.007484591731510337,-0.3418040696469274,-0.5888097958512738,-0.3365300544244477
13.389999999998018,-1.7484630666126884,-3.5976210062611313,1.0,4.520903889468116,-2.197183490057401,0.0,-0.5089528114350849,0.2746224392415131,0.0,-0.34301555290864916,-0.6788327041348812,-0.007484494612545023,-0.34098588113739686,-0.5892839586487324,-0.3370610543721425
13.390999999998018,-1.7439407833821592,-3.599815348605595,1.0,4.523661381383647,-2.191500621347608,0.0,-0.5092931823982743,0.27394719577415144,0.0,-0.3421914934488282,-0.6795068357738847,-0.0074843717394233455,-0.34016671985747715,-0.5897571661318376,-0.3375913816610533
13.391999999998017,-1.7394157462310915,-3.6020040063502616,1.0,4.526411729820394,-2.185814291959202,0.0,-0.5096327360628835,0.27327128451728816,0.0,-0.3413664499084155,-0.6801798741095831,-0.007484223100069409,-0.33934658702672627,-0.5902294158472369,-0.3381210309367173
13.392999999998016,-1.7348879623051368,-3.6041869760389416,1.0,4.529154930435181,-2.1801245108716736,0.0,-0.5099714714664793,0.2725947065423568,0.0,-0.34054042357067044,-0.6808518140160288,-0.007484048682530664,-0.338525483873767,-0.5907007053415531,-0.3386499968412951
